x,y,curasd
9.96002298e+00,3.21570180e-01,1.70870822e-01
9.97398740e+00,3.13410035e-01,7.34960978e-02
9.98675221e+00,3.05982431e-01,1.44431721e-01
9.99505746e+00,3.01165610e-01,1.42207124e-01
1.00067891e+01,2.94382979e-01,1.08537862e-01
1.00180133e+01,2.87917555e-01,1.19806836e-01
1.00303567e+01,2.80833996e-01,1.13110262e-01
1.00423476e+01,2.73979179e-01,1.15724073e-01
1.00544838e+01,2.67067033e-01,1.22261672e-01
1.00661929e+01,2.60422658e-01,1.14674742e-01
1.00790391e+01,2.53162436e-01,1.21372757e-01
1.00901024e+01,2.46934717e-01,1.39347710e-01
1.01019889e+01,2.40268553e-01,1.06218351e-01
1.01152149e+01,2.32881590e-01,1.16210182e-01
1.01259955e+01,2.26884091e-01,1.41487975e-01
1.01371236e+01,2.20715245e-01,1.37414446e-01
1.01492748e+01,2.14005132e-01,9.41271459e-02
1.01642577e+01,2.05769199e-01,1.24054188e-01
1.01731847e+01,2.00881962e-01,1.54393085e-01
1.01854069e+01,1.94213272e-01,1.08667708e-01
1.01972702e+01,1.87765059e-01,1.11595405e-01
1.02103773e+01,1.80669365e-01,1.17817635e-01
1.02217706e+01,1.74525541e-01,1.30906639e-01
1.02340188e+01,1.67947479e-01,1.29242444e-01
1.02458784e+01,1.61604435e-01,1.06857401e-01
1.02597691e+01,1.54205031e-01,1.12307890e-01
1.02707363e+01,1.48386178e-01,1.36930862e-01
1.02823887e+01,1.42228146e-01,1.36588672e-01
1.02932581e+01,1.36506380e-01,1.21775053e-01
1.03064756e+01,1.29577423e-01,1.17671249e-01
1.03180369e+01,1.23543009e-01,1.48647473e-01
1.03298760e+01,1.17389706e-01,1.15423886e-01
1.03434270e+01,1.10377953e-01,1.22218233e-01
1.03547957e+01,1.04520558e-01,1.38084456e-01
1.03670932e+01,9.82112980e-02,1.33371353e-01
1.03788085e+01,9.22275410e-02,1.26333381e-01
1.03917976e+01,8.56222360e-02,1.22274953e-01
1.04037947e+01,7.95475790e-02,1.32948586e-01
1.04161267e+01,7.33312630e-02,1.31851595e-01
1.04278614e+01,6.74427820e-02,1.24726241e-01
1.04400729e+01,6.13399750e-02,1.17866664e-01
1.04519885e+01,5.54077390e-02,1.22563876e-01
1.04643905e+01,4.92591830e-02,1.33028951e-01
1.04764166e+01,4.33241370e-02,1.22083937e-01
1.04896141e+01,3.68404710e-02,1.24403419e-01
1.05011797e+01,3.11831260e-02,1.37431146e-01
1.05136293e+01,2.51196320e-02,1.34786201e-01
1.05259445e+01,1.91504910e-02,1.44576487e-01
1.05389508e+01,1.28776870e-02,1.14458185e-01
1.05530727e+01,6.10226600e-03,1.40879239e-01
1.05632489e+01,1.24305500e-03,1.63848139e-01
1.05754729e+01,-4.56868100e-03,1.22478012e-01
1.05880927e+01,-1.05398180e-02,1.45823285e-01
1.05999705e+01,-1.61319020e-02,1.59071962e-01
1.06126703e+01,-2.20786780e-02,1.41406510e-01
1.06258093e+01,-2.81952470e-02,1.54890992e-01
1.06376533e+01,-3.36799340e-02,1.45790842e-01
1.06515534e+01,-4.00850290e-02,1.18033869e-01
1.06660724e+01,-4.67389650e-02,1.14379650e-01
1.06792313e+01,-5.27363610e-02,2.28635290e-01
1.06881884e+01,-5.68004630e-02,8.83760909e-02
1.07088145e+01,-6.61062180e-02,8.36531235e-02
1.07152404e+01,-6.89905490e-02,3.35935529e-01
1.07248063e+01,-7.32707840e-02,1.06831314e-01
1.07386995e+01,-7.94578940e-02,1.20874184e-01
1.07500901e+01,-8.45042390e-02,1.54162255e-01
1.07625549e+01,-9.00000510e-02,1.20920461e-01
1.07756510e+01,-9.57454480e-02,1.34021378e-01
1.07874671e+01,-1.00903992e-01,1.43964564e-01
1.07999444e+01,-1.06323725e-01,1.58036500e-01
1.08118127e+01,-1.11450969e-01,1.43172402e-01
1.08258584e+01,-1.17482837e-01,1.28937248e-01
1.08382492e+01,-1.22774234e-01,1.61976193e-01
1.08503501e+01,-1.27916734e-01,1.17720219e-01
1.08653649e+01,-1.34262060e-01,1.26835948e-01
1.08764026e+01,-1.38900966e-01,1.66087251e-01
1.08881685e+01,-1.43821801e-01,1.37035458e-01
1.09001864e+01,-1.48824062e-01,1.32240369e-01
1.09133244e+01,-1.54264362e-01,1.26309507e-01
1.09261584e+01,-1.59549239e-01,1.45814314e-01
1.09380223e+01,-1.64409882e-01,1.27236449e-01
1.09517142e+01,-1.69991098e-01,1.28344037e-01
1.09636162e+01,-1.74816757e-01,1.53736958e-01
1.09762653e+01,-1.79918662e-01,1.16575567e-01
1.09903995e+01,-1.85588286e-01,1.30263355e-01
1.10018648e+01,-1.90163170e-01,1.49611508e-01
1.10145600e+01,-1.95203509e-01,1.44312317e-01
1.10276441e+01,-2.00370301e-01,9.60185450e-02
1.10443966e+01,-2.06946840e-01,1.12826272e-01
1.10539268e+01,-2.10669494e-01,1.89591858e-01
1.10653510e+01,-2.15113044e-01,1.15178848e-01
1.10788385e+01,-2.20331496e-01,1.13958489e-01
1.10912646e+01,-2.25114447e-01,1.37508093e-01
1.11032038e+01,-2.29688368e-01,1.16447717e-01
1.11170007e+01,-2.34947340e-01,1.15180828e-01
1.11292368e+01,-2.39587798e-01,1.32984668e-01
1.11417262e+01,-2.44300318e-01,1.24931643e-01
1.11542285e+01,-2.48993948e-01,1.30482928e-01
1.11672476e+01,-2.53857719e-01,1.01202877e-01
1.11822420e+01,-2.59428234e-01,1.18153446e-01
1.11930220e+01,-2.63412830e-01,1.44725955e-01
1.12055667e+01,-2.68029092e-01,1.06967657e-01
1.12189165e+01,-2.72916875e-01,1.16338649e-01
1.12315657e+01,-2.77524781e-01,1.19668991e-01
1.12447906e+01,-2.82318618e-01,1.16958076e-01
1.12579088e+01,-2.87049004e-01,1.18392164e-01
1.12710338e+01,-2.91756198e-01,1.19854418e-01
1.12834174e+01,-2.96175313e-01,1.18571264e-01
1.12962117e+01,-3.00719220e-01,1.17224205e-01
1.13090586e+01,-3.05258878e-01,1.14655913e-01
1.13225852e+01,-3.10013742e-01,1.13578003e-01
1.13355747e+01,-3.14555755e-01,1.34308452e-01
1.13486485e+01,-3.19104492e-01,9.09968339e-02
1.13653148e+01,-3.24868744e-01,1.15785448e-01
1.13749782e+01,-3.28192207e-01,1.59352296e-01
1.13876912e+01,-3.32545106e-01,1.05396266e-01
1.14005858e+01,-3.36937921e-01,1.16550396e-01
1.14139630e+01,-3.41470333e-01,1.14107127e-01
1.14271270e+01,-3.45906020e-01,1.18604606e-01
1.14397298e+01,-3.50130364e-01,1.19165573e-01
1.14527420e+01,-3.54470384e-01,1.02545613e-01
1.14668258e+01,-3.59143191e-01,1.18984389e-01
1.14792166e+01,-3.63232534e-01,9.98309513e-02
1.14945153e+01,-3.68254922e-01,1.12606349e-01
1.15055255e+01,-3.71850877e-01,1.23347230e-01
1.15198476e+01,-3.76503691e-01,1.04332698e-01
1.15318803e+01,-3.80392068e-01,1.26573847e-01
1.15450812e+01,-3.84636298e-01,1.02495372e-01
1.15589817e+01,-3.89080430e-01,1.13235153e-01
1.15712581e+01,-3.92984132e-01,1.23261977e-01
1.15840983e+01,-3.97046106e-01,1.11004656e-01
1.15974759e+01,-4.01255149e-01,1.10401013e-01
1.16107238e+01,-4.05399844e-01,1.12499503e-01
1.16236844e+01,-4.09433146e-01,1.07149609e-01
1.16371821e+01,-4.13612570e-01,1.02493493e-01
1.16507245e+01,-4.17783185e-01,1.12468807e-01
1.16634798e+01,-4.21689785e-01,1.22324756e-01
1.16764886e+01,-4.25652247e-01,1.03825500e-01
1.16907765e+01,-4.29979292e-01,1.05296141e-01
1.17031551e+01,-4.33707040e-01,1.24885573e-01
1.17153614e+01,-4.37364331e-01,1.02950048e-01
1.17292586e+01,-4.41506815e-01,1.00434796e-01
1.17421961e+01,-4.45341883e-01,1.24401361e-01
1.17548704e+01,-4.49078281e-01,1.08126093e-01
1.17693852e+01,-4.53331661e-01,1.07910010e-01
1.17821202e+01,-4.57040571e-01,1.22911478e-01
1.17950248e+01,-4.60778066e-01,1.10678345e-01
1.18085226e+01,-4.64665509e-01,1.14439780e-01
1.18219236e+01,-4.68501144e-01,1.20662935e-01
1.18352134e+01,-4.72280031e-01,1.22082412e-01
1.18483798e+01,-4.76001256e-01,1.01925586e-01
1.18626745e+01,-4.80016966e-01,1.18275426e-01
1.18740335e+01,-4.83189088e-01,1.25881134e-01
1.18876562e+01,-4.86972008e-01,1.11998875e-01
1.19008763e+01,-4.90620131e-01,1.03165092e-01
1.19155110e+01,-4.94632298e-01,1.12613778e-01
1.19268805e+01,-4.97731240e-01,1.24295703e-01
1.19401467e+01,-5.01327410e-01,1.04387251e-01
1.19533519e+01,-5.04885345e-01,1.09765611e-01
1.19666638e+01,-5.08449686e-01,1.13483818e-01
1.19793304e+01,-5.11821403e-01,1.08879590e-01
1.19931304e+01,-5.15473585e-01,1.07963319e-01
1.20069403e+01,-5.19105941e-01,1.18875170e-01
1.20217311e+01,-5.22969466e-01,9.01956456e-02
1.20375775e+01,-5.27076470e-01,1.36510405e-01
1.20464111e+01,-5.29351974e-01,1.39306402e-01
1.20604629e+01,-5.32950678e-01,1.02975723e-01
1.20717342e+01,-5.35819242e-01,1.20877887e-01
1.20857311e+01,-5.39360848e-01,9.62086728e-02
1.20993344e+01,-5.42779432e-01,1.22209951e-01
1.21114734e+01,-5.45810160e-01,1.17509039e-01
1.21251029e+01,-5.49191993e-01,1.00847187e-01
1.21387622e+01,-5.52558964e-01,1.06563669e-01
1.21518551e+01,-5.55765726e-01,1.13817159e-01
1.21644230e+01,-5.58824416e-01,1.15632126e-01
1.21773118e+01,-5.61941423e-01,1.11263458e-01
1.21910762e+01,-5.65248984e-01,8.86035561e-02
1.22062940e+01,-5.68880870e-01,1.18380504e-01
1.22176207e+01,-5.71566615e-01,1.10141212e-01
1.22329957e+01,-5.75186971e-01,1.12426739e-01
1.22438234e+01,-5.77718333e-01,1.40556256e-01
1.22574066e+01,-5.80871581e-01,1.06938431e-01
1.22704645e+01,-5.83881486e-01,1.10419223e-01
1.22845358e+01,-5.87102973e-01,1.02114599e-01
1.22983225e+01,-5.90236379e-01,1.07112995e-01
1.23113468e+01,-5.93176245e-01,1.22527277e-01
1.23235625e+01,-5.95915215e-01,1.20415992e-01
1.23376406e+01,-5.99049128e-01,9.09309567e-02
1.23531296e+01,-6.02470986e-01,1.48855493e-01
1.23657582e+01,-6.05240940e-01,6.48211163e-02
1.23895367e+01,-6.10406656e-01,7.43255169e-02
1.23944974e+01,-6.11476144e-01,3.58705733e-01
1.24041433e+01,-6.13546758e-01,9.97207603e-02
1.24168707e+01,-6.16260900e-01,1.01468901e-01
1.24305385e+01,-6.19154593e-01,9.50462965e-02
1.24451417e+01,-6.22223143e-01,1.11013729e-01
1.24572773e+01,-6.24753805e-01,1.22089139e-01
1.24704941e+01,-6.27489575e-01,1.11678859e-01
1.24835015e+01,-6.30162520e-01,1.03268145e-01
1.24981339e+01,-6.33146016e-01,2.26376936e-01
1.25108905e+01,-6.35725717e-01,4.95488144e-02
1.25459046e+01,-6.42710964e-01,4.55754769e-02
1.25511054e+01,-6.43737033e-01,5.82261229e-01
1.25587227e+01,-6.45234766e-01,1.64931822e-01
1.25645838e+01,-6.46382844e-01,1.06134539e-01
1.25783837e+01,-6.49070106e-01,8.66271151e-02
1.25904611e+01,-6.51403951e-01,1.11232153e-01
1.26044372e+01,-6.54084511e-01,9.99526538e-02
1.26178055e+01,-6.56627696e-01,1.18105524e-01
1.26306395e+01,-6.59048477e-01,1.22663191e-01
1.26437043e+01,-6.61492066e-01,1.05750506e-01
1.26578120e+01,-6.64107982e-01,1.11551370e-01
1.26703137e+01,-6.66406595e-01,1.23222075e-01
1.26836152e+01,-6.68831545e-01,1.09661585e-01
1.26972654e+01,-6.71297587e-01,1.10853819e-01
1.27106373e+01,-6.73692688e-01,1.11389064e-01
1.27242689e+01,-6.76112971e-01,1.10052346e-01
1.27376987e+01,-6.78475694e-01,1.12946296e-01
1.27507997e+01,-6.80760415e-01,1.11146233e-01
1.27640304e+01,-6.83047701e-01,1.12984131e-01
1.27770167e+01,-6.85272820e-01,1.18590790e-01
1.27902945e+01,-6.87526932e-01,1.10369775e-01
1.28042860e+01,-6.89879268e-01,1.21061883e-01
1.28174143e+01,-6.92065115e-01,1.04133953e-01
1.28327469e+01,-6.94592318e-01,1.18868946e-01
1.28448624e+01,-6.96569795e-01,1.07761849e-01
1.28608615e+01,-6.99155326e-01,8.76905529e-02
1.28733692e+01,-7.01157761e-01,1.27589612e-01
1.28852340e+01,-7.03042043e-01,1.03321486e-01
1.28990013e+01,-7.05208574e-01,1.05235835e-01
1.29112528e+01,-7.07118488e-01,1.18448555e-01
1.29244377e+01,-7.09154858e-01,1.11914505e-01
1.29378095e+01,-7.11198955e-01,1.11188447e-01
1.29516056e+01,-7.13285452e-01,1.12986672e-01
1.29648489e+01,-7.15267882e-01,1.17020663e-01
1.29784270e+01,-7.17278466e-01,1.19376898e-01
1.29915506e+01,-7.19199542e-01,1.29948269e-01
1.30049476e+01,-7.21139293e-01,9.52426710e-02
1.30208926e+01,-7.23421268e-01,1.20183300e-01
1.30325045e+01,-7.25064668e-01,1.09165586e-01
1.30486366e+01,-7.27321290e-01,1.10439951e-01
1.30590647e+01,-7.28763406e-01,1.39519368e-01
1.30728546e+01,-7.30650102e-01,1.18860710e-01
1.30852267e+01,-7.32323245e-01,9.80251383e-02
1.31013100e+01,-7.34471871e-01,1.04341806e-01
1.31120613e+01,-7.35891892e-01,1.39614244e-01
1.31251418e+01,-7.37601621e-01,1.03787589e-01
1.31384263e+01,-7.39317518e-01,1.12807013e-01
1.31519787e+01,-7.41047861e-01,1.31192358e-01
1.31667612e+01,-7.42912831e-01,6.78765771e-02
1.31876716e+01,-7.45509909e-01,9.27985654e-02
1.31952585e+01,-7.46439945e-01,2.42389878e-01
1.32059263e+01,-7.47736533e-01,8.70112356e-02
1.32205522e+01,-7.49493722e-01,9.58491847e-02
1.32328634e+01,-7.50954529e-01,1.16337831e-01
1.32461321e+01,-7.52510634e-01,1.02843752e-01
1.32594262e+01,-7.54050647e-01,1.13055552e-01
1.32728666e+01,-7.55588084e-01,8.86116986e-02
1.32881837e+01,-7.57316987e-01,1.06153433e-01
1.32992332e+01,-7.58549039e-01,1.17600568e-01
1.33132142e+01,-7.60089588e-01,9.02633382e-02
1.33265372e+01,-7.61538800e-01,1.19891910e-01
1.33394944e+01,-7.62930536e-01,8.53576098e-02
1.33559063e+01,-7.64667530e-01,1.00490011e-01
1.33665269e+01,-7.65776734e-01,1.16175831e-01
1.33808912e+01,-7.67260002e-01,8.13874633e-02
1.33942454e+01,-7.68620417e-01,1.13187820e-01
1.34061906e+01,-7.69821219e-01,1.09127902e-01
1.34195815e+01,-7.71149352e-01,9.55817194e-02
1.34329891e+01,-7.72460968e-01,9.65357293e-02
1.34465838e+01,-7.73772769e-01,1.07364049e-01
1.34594394e+01,-7.74995505e-01,1.03151307e-01
1.34737105e+01,-7.76331957e-01,1.01879258e-01
1.34867585e+01,-7.77535082e-01,1.07535579e-01
1.35005216e+01,-7.78784784e-01,9.68606536e-02
1.35140538e+01,-7.79994209e-01,1.09606896e-01
1.35266153e+01,-7.81099933e-01,1.00498895e-01
1.35406818e+01,-7.82318614e-01,1.08529922e-01
1.35529285e+01,-7.83362165e-01,1.13996661e-01
1.35669082e+01,-7.84532520e-01,1.09091341e-01
1.35798706e+01,-7.85598238e-01,1.06146880e-01
1.35942963e+01,-7.86762835e-01,1.06899968e-01
1.36068674e+01,-7.87758347e-01,1.21677776e-01
1.36199170e+01,-7.88773066e-01,9.67439425e-02
1.36339907e+01,-7.89847774e-01,1.10663625e-01
1.36466181e+01,-7.90794723e-01,1.02219638e-01
1.36620610e+01,-7.91929330e-01,9.80953113e-02
1.36750177e+01,-7.92861126e-01,1.30481567e-01
1.36878050e+01,-7.93761868e-01,1.13524535e-01
1.37019000e+01,-7.94732389e-01,1.02261683e-01
1.37156799e+01,-7.95660103e-01,1.04017238e-01
1.37286534e+01,-7.96514859e-01,1.19477071e-01
1.37403759e+01,-7.97271597e-01,1.07210837e-01
1.37542977e+01,-7.98151624e-01,1.00493401e-01
1.37674720e+01,-7.98965337e-01,1.18040800e-01
1.37811258e+01,-7.99788171e-01,9.32908472e-02
1.37962708e+01,-8.00677512e-01,1.09418397e-01
1.38082559e+01,-8.01364886e-01,1.10278600e-01
1.38237022e+01,-8.02229274e-01,9.08054803e-02
1.38384352e+01,-8.03030717e-01,9.49844170e-02
1.38527223e+01,-8.03785642e-01,1.28474211e-01
1.38631318e+01,-8.04322164e-01,9.86873088e-02
1.38786969e+01,-8.05104078e-01,9.49312004e-02
1.38898387e+01,-8.05648808e-01,1.13260149e-01
1.39042330e+01,-8.06332768e-01,1.11531421e-01
1.39159611e+01,-8.06873220e-01,1.02498114e-01
1.39318215e+01,-8.07581297e-01,9.09134906e-02
1.39444888e+01,-8.08128232e-01,1.14627578e-01
1.39578068e+01,-8.08685097e-01,1.11756843e-01
1.39701307e+01,-8.09183048e-01,1.33382993e-01
1.39841141e+01,-8.09728477e-01,6.55289070e-02
1.40033083e+01,-8.10444211e-01,1.37166299e-01
1.40103999e+01,-8.10698751e-01,1.00194021e-01
1.40308491e+01,-8.11402339e-01,7.35506769e-02
1.40376569e+01,-8.11626676e-01,1.96327809e-01
1.40503613e+01,-8.12032403e-01,8.20282227e-02
1.40637040e+01,-8.12440669e-01,9.99538948e-02
1.40770405e+01,-8.12830710e-01,1.02318254e-01
1.40907393e+01,-8.13212994e-01,9.72532597e-02
1.41048267e+01,-8.13585765e-01,1.12048276e-01
1.41174287e+01,-8.13900746e-01,1.09590546e-01
1.41315765e+01,-8.14234219e-01,9.89061594e-02
1.41450980e+01,-8.14533765e-01,1.00485558e-01
1.41589144e+01,-8.14820344e-01,1.12278952e-01
1.41714088e+01,-8.15062510e-01,1.02866163e-01
1.41863190e+01,-8.15330038e-01,9.78344610e-02
1.41994096e+01,-8.15545391e-01,1.10394730e-01
1.42127419e+01,-8.15746062e-01,1.09841684e-01
1.42253020e+01,-8.15917973e-01,1.06186738e-01
1.42391768e+01,-8.16088596e-01,1.00785430e-01
1.42526777e+01,-8.16235553e-01,9.98970976e-02
1.42666495e+01,-8.16367621e-01,1.14284774e-01
1.42791363e+01,-8.16468410e-01,9.22897590e-02
1.42947822e+01,-8.16572440e-01,1.11615129e-01
1.43062434e+01,-8.16632939e-01,9.45920322e-02
1.43231584e+01,-8.16696719e-01,1.09750209e-01
1.43329948e+01,-8.16719742e-01,1.08482103e-01
1.43496174e+01,-8.16736234e-01,9.12223682e-02
1.43601930e+01,-8.16731266e-01,1.40708897e-01
1.43735885e+01,-8.16707214e-01,1.06976371e-01
1.43871949e+01,-8.16662174e-01,1.24180929e-01
1.44015870e+01,-8.16589891e-01,9.75990440e-02
1.44171065e+01,-8.16483540e-01,1.24137122e-01
1.44272942e+01,-8.16398925e-01,1.37257498e-01
1.44409467e+01,-8.16267962e-01,1.60084049e-01
1.44549054e+01,-8.16112722e-01,5.91474998e-02
1.44814240e+01,-8.15757869e-01,7.85418722e-02
1.44870431e+01,-8.15672543e-01,2.95230922e-01
1.44986210e+01,-8.15485495e-01,1.07876715e-01
1.45083717e+01,-8.15316224e-01,1.25745264e-01
1.45220357e+01,-8.15060151e-01,1.04155587e-01
1.45354925e+01,-8.14785710e-01,1.18961270e-01
1.45490190e+01,-8.14488347e-01,1.16850668e-01
1.45626387e+01,-8.14167986e-01,1.07775733e-01
1.45770204e+01,-8.13807199e-01,1.14470663e-01
1.45901403e+01,-8.13457034e-01,1.39594512e-01
1.46034663e+01,-8.13079598e-01,1.16390862e-01
1.46191460e+01,-8.12606961e-01,1.12156475e-01
1.46333283e+01,-8.12153833e-01,1.19997020e-01
1.46474739e+01,-8.11677741e-01,1.20996458e-01
1.46596154e+01,-8.11248879e-01,1.49890458e-01
1.46709385e+01,-8.10832187e-01,1.29402625e-01
1.46844062e+01,-8.10315159e-01,1.15027418e-01
1.46976081e+01,-8.09786218e-01,1.26255844e-01
1.47109706e+01,-8.09229879e-01,1.07965719e-01
1.47256548e+01,-8.08594671e-01,1.18089089e-01
1.47385629e+01,-8.08015766e-01,1.36441929e-01
1.47528795e+01,-8.07349130e-01,1.08088410e-01
1.47682865e+01,-8.06602699e-01,1.19383188e-01
1.47814144e+01,-8.05945484e-01,1.14811312e-01
1.47963313e+01,-8.05174656e-01,1.12776684e-01
1.48085748e+01,-8.04521171e-01,1.50700507e-01
1.48203878e+01,-8.03872224e-01,1.38143946e-01
1.48334024e+01,-8.03135563e-01,1.46499748e-01
1.48466771e+01,-8.02359634e-01,1.20560052e-01
1.48623679e+01,-8.01410118e-01,1.35521161e-01
1.48740110e+01,-8.00683123e-01,1.59773306e-01
1.48875147e+01,-7.99817071e-01,1.20623430e-01
1.49014484e+01,-7.98898415e-01,1.11378178e-01
1.49156300e+01,-7.97939549e-01,1.19269606e-01
1.49283768e+01,-7.97059068e-01,1.17651855e-01
1.49429168e+01,-7.96031519e-01,1.27078210e-01
1.49562267e+01,-7.95067040e-01,1.23709945e-01
1.49715989e+01,-7.93924368e-01,1.16120399e-01
1.49847646e+01,-7.92921869e-01,1.46187829e-01
1.49973637e+01,-7.91941143e-01,1.37893151e-01
1.50106460e+01,-7.90883274e-01,1.31890353e-01
1.50238935e+01,-7.89804426e-01,1.36864771e-01
1.50375419e+01,-7.88669240e-01,1.10243179e-01
1.50529924e+01,-7.87356210e-01,1.19854925e-01
1.50654438e+01,-7.86276228e-01,1.43912390e-01
1.50788009e+01,-7.85095851e-01,1.25269730e-01
1.50932034e+01,-7.83798718e-01,1.07778134e-01
1.51087330e+01,-7.82369787e-01,1.36920139e-01
1.51203726e+01,-7.81277211e-01,1.47960059e-01
1.51341410e+01,-7.79961215e-01,1.30183597e-01
1.51468099e+01,-7.78728273e-01,1.32634636e-01
1.51614172e+01,-7.77280250e-01,1.26750873e-01
1.51751346e+01,-7.75893710e-01,1.28404182e-01
1.51890920e+01,-7.74456187e-01,1.43333020e-01
1.52006348e+01,-7.73247493e-01,1.39219131e-01
1.52145641e+01,-7.71765984e-01,1.17144416e-01
1.52281688e+01,-7.70294641e-01,1.35217034e-01
1.52417180e+01,-7.68805072e-01,1.12491550e-01
1.52566049e+01,-7.67141926e-01,1.23151533e-01
1.52689146e+01,-7.65746771e-01,1.35338575e-01
1.52833107e+01,-7.64090977e-01,9.96937569e-02
1.52979961e+01,-7.62374724e-01,1.39674849e-01
1.53089002e+01,-7.61083425e-01,1.27161990e-01
1.53237759e+01,-7.59297364e-01,1.16847695e-01
1.53356494e+01,-7.57851132e-01,1.43635251e-01
1.53495910e+01,-7.56130299e-01,1.15582887e-01
1.53639881e+01,-7.54325934e-01,1.32726748e-01
1.53769951e+01,-7.52670571e-01,1.44850642e-01
1.53901178e+01,-7.50977554e-01,1.30949421e-01
1.54046506e+01,-7.49077293e-01,1.06348984e-01
1.54201079e+01,-7.47024890e-01,1.42190448e-01
1.54311641e+01,-7.45536373e-01,1.56755611e-01
1.54449856e+01,-7.43652351e-01,1.12023497e-01
1.54589890e+01,-7.41717970e-01,1.25626591e-01
1.54719985e+01,-7.39897605e-01,1.39308670e-01
1.54846437e+01,-7.38106880e-01,1.20857155e-01
1.54988521e+01,-7.36070859e-01,1.26488871e-01
1.55117642e+01,-7.34197087e-01,1.37641000e-01
1.55257392e+01,-7.32143344e-01,1.22234375e-01
1.55398711e+01,-7.30040502e-01,1.23342488e-01
1.55536963e+01,-7.27957827e-01,1.35381188e-01
1.55665878e+01,-7.25992387e-01,1.45431042e-01
1.55803505e+01,-7.23869758e-01,8.83733618e-02
1.55973028e+01,-7.21224041e-01,1.18888862e-01
1.56068042e+01,-7.19726396e-01,1.92427112e-01
1.56203316e+01,-7.17573297e-01,9.01757206e-02
1.56371948e+01,-7.14853009e-01,1.33508244e-01
1.56472357e+01,-7.13214578e-01,1.65327756e-01
1.56612101e+01,-7.10912011e-01,1.08035610e-01
1.56747473e+01,-7.08656940e-01,1.40439650e-01
1.56875362e+01,-7.06503034e-01,1.32544989e-01
1.57014524e+01,-7.04132921e-01,1.32055809e-01
1.57143669e+01,-7.01909957e-01,1.27324575e-01
1.57286820e+01,-6.99419842e-01,1.24239066e-01
1.57418000e+01,-6.97113927e-01,1.34903872e-01
1.57555090e+01,-6.94679323e-01,1.20528809e-01
1.57695247e+01,-6.92164702e-01,1.30875304e-01
1.57829108e+01,-6.89739076e-01,1.18645134e-01
1.57978791e+01,-6.86998855e-01,1.16433029e-01
1.58108591e+01,-6.84599102e-01,1.33637286e-01
1.58238790e+01,-6.82170420e-01,1.19523136e-01
1.58373595e+01,-6.79632960e-01,1.25868326e-01
1.58502816e+01,-6.77178119e-01,1.28622807e-01
1.58639554e+01,-6.74556281e-01,1.25296078e-01
1.58775649e+01,-6.71921708e-01,1.28795762e-01
1.58914879e+01,-6.69200622e-01,1.25861559e-01
1.59056358e+01,-6.66408874e-01,1.18969415e-01
1.59197197e+01,-6.63602687e-01,1.38848490e-01
1.59318916e+01,-6.61155473e-01,1.33988689e-01
1.59460348e+01,-6.58286711e-01,1.13504011e-01
1.59596504e+01,-6.55499937e-01,1.48040348e-01
1.59723722e+01,-6.52873257e-01,1.22767146e-01
1.59883741e+01,-6.49536786e-01,1.07372481e-01
1.60017223e+01,-6.46726418e-01,1.44975611e-01
1.60132639e+01,-6.44277954e-01,1.41563879e-01
1.60265940e+01,-6.41429931e-01,9.93944388e-02
1.60425696e+01,-6.37985128e-01,1.31347341e-01
1.60538976e+01,-6.35519885e-01,1.51256069e-01
1.60679125e+01,-6.32445203e-01,1.12611529e-01
1.60812047e+01,-6.29504905e-01,1.34227384e-01
1.60942568e+01,-6.26594552e-01,1.25577007e-01
1.61081811e+01,-6.23463216e-01,1.26408377e-01
1.61210629e+01,-6.20542099e-01,1.31059114e-01
1.61342678e+01,-6.17524546e-01,1.21534505e-01
1.61475508e+01,-6.14465896e-01,1.34485914e-01
1.61607712e+01,-6.11398206e-01,1.16277377e-01
1.61761395e+01,-6.07801940e-01,1.15019152e-01
1.61892064e+01,-6.04718675e-01,1.41574669e-01
1.62017931e+01,-6.01726666e-01,1.31680482e-01
1.62152115e+01,-5.98513540e-01,1.14958134e-01
1.62297572e+01,-5.95003287e-01,1.16180384e-01
1.62433984e+01,-5.91686012e-01,1.30090428e-01
1.62568075e+01,-5.88400721e-01,1.33909295e-01
1.62705565e+01,-5.85005777e-01,1.17659199e-01
1.62853860e+01,-5.81314373e-01,1.25795912e-01
1.62982290e+01,-5.78092927e-01,1.29584442e-01
1.63120787e+01,-5.74593661e-01,1.25526051e-01
1.63250896e+01,-5.71283219e-01,1.22344564e-01
1.63402037e+01,-5.67410359e-01,1.04438962e-01
1.63552298e+01,-5.63529508e-01,1.27491112e-01
1.63677466e+01,-5.60272372e-01,1.38457908e-01
1.63806954e+01,-5.56880621e-01,1.17967784e-01
1.63943449e+01,-5.53281899e-01,1.13889200e-01
1.64083304e+01,-5.49569325e-01,1.25413945e-01
1.64217023e+01,-5.45994318e-01,1.25601626e-01
1.64357255e+01,-5.42217938e-01,1.17005133e-01
1.64489522e+01,-5.38630969e-01,1.38584381e-01
1.64607977e+01,-5.35397617e-01,1.41286348e-01
1.64740401e+01,-5.31758763e-01,1.21784593e-01
1.64879586e+01,-5.27906076e-01,1.27430802e-01
1.65011365e+01,-5.24232301e-01,1.30598929e-01
1.65145530e+01,-5.20467269e-01,1.16022921e-01
1.65285752e+01,-5.16506651e-01,1.17948978e-01
1.65419870e+01,-5.12694121e-01,1.28325455e-01
1.65554694e+01,-5.08835620e-01,1.32201758e-01
